#Version: 
#Glossary type: Fossil
#Source: treatise
#Finalized by: Fengqiong Huang
#Date: 
#Reviewers: treatise  ,Mohan Krishna Gowda,Fengqiong Huang,Fengqiong2 Huang2,Sonali Ranade
#Source producer: OTO System

"term","category","hasSyn","sourceDataset","termID"
"cortical","position","0","treatise","5d58ca35-f86d-11e2-af0f-00266c1d496f"
"intercellular","position","0","treatise","5d58cabd-f86d-11e2-af0f-00266c1d496f"
"cog","shape","0","treatise","5d58cb42-f86d-11e2-af0f-00266c1d496f"
"less","prominence","0","treatise","489496f6-f892-11e2-af0f-00266c1d496f"
"little","prominence","0","treatise","5d58cbc7-f86d-11e2-af0f-00266c1d496f"
"simple","architecture","0","treatise","5d5856ba-f86d-11e2-af0f-00266c1d496f"
"differen","variability","0",\N,"48949b7d-f892-11e2-af0f-00266c1d496f"
"oogamous","reproduction","0","treatise","5d58cc54-f86d-11e2-af0f-00266c1d496f"
"exterior","position","0","treatise","5d58ccdd-f86d-11e2-af0f-00266c1d496f"
"nodosoclavatoroid","arrangement","0","treatise","48949ce8-f892-11e2-af0f-00266c1d496f"
"found","occurrence","0","treatise","5d58cd61-f86d-11e2-af0f-00266c1d496f"
"represented","occurrence","0","treatise","5d58ce73-f86d-11e2-af0f-00266c1d496f"
"level","position","0","treatise","5d58cefc-f86d-11e2-af0f-00266c1d496f"
"sinistrally","orientation","0","treatise","5d58cf85-f86d-11e2-af0f-00266c1d496f"
"secondary","prominence","0","treatise","5d58538e-f86d-11e2-af0f-00266c1d496f"
"turn","orientation","0","treatise","5d58d009-f86d-11e2-af0f-00266c1d496f"
"turning","orientation","0","treatise","5d58d096-f86d-11e2-af0f-00266c1d496f"
"lost","occurrence","0","treatise","5d58d11f-f86d-11e2-af0f-00266c1d496f"
"missing","occurrence","0","treatise","5d58d1a4-f86d-11e2-af0f-00266c1d496f"
"angle","position","0","treatise","5d58df9f-f86d-11e2-af0f-00266c1d496f"
"rearwards","position","0",\N,"5d58d228-f86d-11e2-af0f-00266c1d496f"
"abnormal","prominence","0","treatise","5d58d2b1-f86d-11e2-af0f-00266c1d496f"
"morphological","character","0","treatise","5d58d33a-f86d-11e2-af0f-00266c1d496f"
"artificiality","preservation","0","treatise","5d58d3c3-f86d-11e2-af0f-00266c1d496f"
"fossilized","preservation","0","treatise","5d58d44c-f86d-11e2-af0f-00266c1d496f"
"loss","occurrence","0","treatise","5d58d4d4-f86d-11e2-af0f-00266c1d496f"
"reminiscent","preservation","0","treatise","5d58d55d-f86d-11e2-af0f-00266c1d496f"
"cast","preservation","0","treatise","5d58d5e6-f86d-11e2-af0f-00266c1d496f"
"casts","preservation","0","treatise","5d58d66f-f86d-11e2-af0f-00266c1d496f"
"fossil","preservation","0","treatise","5d58d6f4-f86d-11e2-af0f-00266c1d496f"
"calcite","construction","0","treatise","5d58d77c-f86d-11e2-af0f-00266c1d496f"
"grouped","fusion","0","treatise","5d58d801-f86d-11e2-af0f-00266c1d496f"
"noncalcified","construction","0","treatise","5d58d88a-f86d-11e2-af0f-00266c1d496f"
"uncalcified","construction","0","treatise","5d58dd7c-f86d-11e2-af0f-00266c1d496f"
"sporopollenin","construction","0","treatise","5d58d913-f86d-11e2-af0f-00266c1d496f"
"break","structure","0","treatise","4894a008-f892-11e2-af0f-00266c1d496f"
"noncontiguous","position","0","treatise","5d58d99b-f86d-11e2-af0f-00266c1d496f"
"subdivided","segmentation","0","treatise","5d58da24-f86d-11e2-af0f-00266c1d496f"
"broken","structure","0","treatise","4894a11a-f892-11e2-af0f-00266c1d496f"
"fragmentary","structure","0","treatise","5d58daad-f86d-11e2-af0f-00266c1d496f"
"ornamented","surface sculpture","0","treatise","5d58db36-f86d-11e2-af0f-00266c1d496f"
"unornamented","surface sculpture","0","treatise","5d58dbcc-f86d-11e2-af0f-00266c1d496f"
"smooth","surface sculpture","0","treatise","5d58dc61-f86d-11e2-af0f-00266c1d496f"
"corticated","surface sculpture","0","treatise","5d58dcea-f86d-11e2-af0f-00266c1d496f"
