#Version: 
#Glossary type: Plant
#Source: stelis_20131216130033
#Finalized by: Jing Liu
#Date: 
#Reviewers: Hong Cui,Lorena  Endara
#Source producer: OTO System

"term","category","hasSyn","sourceDataset","termID"
"multiveined","venation","0","stelis_20131216130033","e9dc3d6c-66ad-11e3-af11-0026b9326338"
"bosselated","architecture","0","stelis_20131216130033","e9dc6fbc-66ad-11e3-af11-0026b9326338"
"flecked","coloration","0","stelis_20131216130033","e9dc9ce4-66ad-11e3-af11-0026b9326338"
"oreen","coloration","0","stelis_20131216130033","e9dcc66a-66ad-11e3-af11-0026b9326338"
"posterior","position","0","stelis_20131216130033","e9dcf770-66ad-11e3-af11-0026b9326338"
"protuberant","prominence","0","stelis_20131216130033","e9dd2cd6-66ad-11e3-af11-0026b9326338"
"obscolescnt","prominence","0","stelis_20131216130033","e9dd6246-66ad-11e3-af11-0026b9326338"
"obsolescent","prominence","0","stelis_20131216130033","e9dd977a-66ad-11e3-af11-0026b9326338"
"ovoid_subquadrate","shape","0","stelis_20131216130033","e9ddd6a4-66ad-11e3-af11-0026b9326338"
"bitumid","shape","0","stelis_20131216130033","e9de035e-66ad-11e3-af11-0026b9326338"
"crescenliform","shape","0","stelis_20131216130033","e9de3b9e-66ad-11e3-af11-0026b9326338"
"crescentiform","shape","0","stelis_20131216130033","e9de73d4-66ad-11e3-af11-0026b9326338"
"cuncate","shape","0","stelis_20131216130033","e9dea0ac-66ad-11e3-af11-0026b9326338"
"cuneale","shape","0","stelis_20131216130033","e9decd84-66ad-11e3-af11-0026b9326338"
"cuneate","shape","0","stelis_20131216130033","8ac59bd1-5b77-48d2-987a-40446a0b8c26"
"microscopical","size","0","stelis_20131216130033","e9df1d52-66ad-11e3-af11-0026b9326338"
"scopic","size","0","stelis_20131216130033","e9df4908-66ad-11e3-af11-0026b9326338"
"rostellar","structure","0","stelis_20131216130033","e9df79fa-66ad-11e3-af11-0026b9326338"
"pe_liolate","structure","0","stelis_20131216130033","e9dfacfe-66ad-11e3-af11-0026b9326338"
"ovoid_trilobed","architecture","0","stelis_20131216130033","e9dfe778-66ad-11e3-af11-0026b9326338"
"oblong_trilobed","architecture","0","stelis_20131216130033","e9e023a0-66ad-11e3-af11-0026b9326338"
"triangular_trilobed","architecture","0","stelis_20131216130033","e9e06680-66ad-11e3-af11-0026b9326338"
"subtriangular_subtrilobed","architecture","0","stelis_20131216130033","e9e0b680-66ad-11e3-af11-0026b9326338"
"trilobed","architecture","0","stelis_20131216130033","e9e0e56a-66ad-11e3-af11-0026b9326338"
"tridenticulate","architecture","0","stelis_20131216130033","e9e11f9e-66ad-11e3-af11-0026b9326338"
"long_prolific","habit","0","stelis_20131216130033","e9e1581a-66ad-11e3-af11-0026b9326338"
"disheveled","pattern","0","stelis_20131216130033","e9e18ac4-66ad-11e3-af11-0026b9326338"
"rybular","shape","0","stelis_20131216130033","e9e1b80a-66ad-11e3-af11-0026b9326338"
"longacuminate","shape","0","stelis_20131216130033","e9e1f09a-66ad-11e3-af11-0026b9326338"
"sepaline","structure","0","stelis_20131216130033","e9e2218c-66ad-11e3-af11-0026b9326338"
"stigmaic","structure","0","stelis_20131216130033","e9e2508a-66ad-11e3-af11-0026b9326338"
"lobular","structure","0","stelis_20131216130033","e9e27df8-66ad-11e3-af11-0026b9326338"
"stigmatis","structure","0","stelis_20131216130033","e9e2aee0-66ad-11e3-af11-0026b9326338"
"similar","quantifiers","0","stelis_20131216130033","e9e2dc58-66ad-11e3-af11-0026b9326338"
"marginate","architecture","0","stelis_20131216130033","e9e30d54-66ad-11e3-af11-0026b9326338"
"margined","architecture","0","stelis_20131216130033","719cb30b-7c2b-410a-8346-b99dd455b499"
"membranous","external_texture","0","stelis_20131216130033","db709ef3-bd00-4a47-a017-6406855c78b9"
"subflexuous","orientation","0","stelis_20131216130033","e9e38400-66ad-11e3-af11-0026b9326338"
"unexpanded","orientation","0","stelis_20131216130033","e9e3b98e-66ad-11e3-af11-0026b9326338"
"subexpanded","orientation","0","stelis_20131216130033","e9e3eeea-66ad-11e3-af11-0026b9326338"
"insignificant","prominence","0","stelis_20131216130033","e9e427b6-66ad-11e3-af11-0026b9326338"
"crystallh","reflectance","0","stelis_20131216130033","e9e4581c-66ad-11e3-af11-0026b9326338"
"flatterned","shape","0","stelis_20131216130033","e9e48aee-66ad-11e3-af11-0026b9326338"
"bifurcated","architecture","0","stelis_20131216130033","e9e4bd48-66ad-11e3-af11-0026b9326338"
"ciliated","architecture","0","stelis_20131216130033","e9e4eb7e-66ad-11e3-af11-0026b9326338"
"multiflowered","architecture","0","stelis_20131216130033","e9e52620-66ad-11e3-af11-0026b9326338"
"severalflowered","architecture","0","stelis_20131216130033","e9e5625c-66ad-11e3-af11-0026b9326338"
"refuse","architecture","0","stelis_20131216130033","e9e58e30-66ad-11e3-af11-0026b9326338"
"irritable","condition","0","stelis_20131216130033","e9e5bf04-66ad-11e3-af11-0026b9326338"
"sensitive","condition","0","stelis_20131216130033","e9e5f00a-66ad-11e3-af11-0026b9326338"
"subretuse","orientation","0","stelis_20131216130033","e9e62106-66ad-11e3-af11-0026b9326338"
"secondary","position","0","stelis_20131216130033","1717b9b0-47c7-11e3-a402-0026b9326338"
"cleft_like","shape","0","stelis_20131216130033","e9e6591e-66ad-11e3-af11-0026b9326338"
"contracted","shape","0","stelis_20131216130033","e9e68d3a-66ad-11e3-af11-0026b9326338"
"tiolate","uninformative_terms","0","stelis_20131216130033","e9e6ba6c-66ad-11e3-af11-0026b9326338"
"subtrunc","uninformative_terms","0","stelis_20131216130033","e9e6e974-66ad-11e3-af11-0026b9326338"
"simultaneous","temporal_terms","0","stelis_20131216130033","e9e72006-66ad-11e3-af11-0026b9326338"
"column_fool","structure","0","stelis_20131216130033","e9e754ae-66ad-11e3-af11-0026b9326338"
"well_demarcated","prominence","0","stelis_20131216130033","e9e79040-66ad-11e3-af11-0026b9326338"
"tricallous","architecture","0","stelis_20131216130033","e9e7c33a-66ad-11e3-af11-0026b9326338"
"tricallous","count","0","stelis_20131216130033","e9e7f634-66ad-11e3-af11-0026b9326338"
"featureless","external_texture","0","stelis_20131216130033","e9e82c76-66ad-11e3-af11-0026b9326338"
"accessory","venation","0","stelis_20131216130033","91c98bb6-668a-11e3-af11-0026b9326338"
"approximate","arrangement","0","stelis_20131216130033","e9e87924-66ad-11e3-af11-0026b9326338"
"featureless","shape","0","stelis_20131216130033","e9e8ae1c-66ad-11e3-af11-0026b9326338"
"cunea","shape","0","stelis_20131216130033","e9e8d734-66ad-11e3-af11-0026b9326338"
