#Version: 
#Glossary type: Plant
#Source: proibio_m33_20140119065035
#Finalized by: Hong Cui
#Date: 
#Reviewers: Hong Cui,Jozsef Geml,OTO System
#Source producer: OTO System

"term","category","hasSyn","sourceDataset","termID"
"section","structure","0","proibio_m33_20140119065035","14856b5e-47c5-11e3-a402-0026b9326338"
"shrinks","structure","0","proibio_m33_20140119065035","6a05a6a8-9a76-11e3-b592-0026b9326338"
"side","structure","0","proibio_m33_20140119065035","1485ccfc-47c5-11e3-a402-0026b9326338"
"sides","structure","0","proibio_m33_20140119065035","6a05d2c2-9a76-11e3-b592-0026b9326338"
"species","structure","0","proibio_m33_20140119065035","6a06004e-9a76-11e3-b592-0026b9326338"
"specimens","structure","0","proibio_m33_20140119065035","6a063460-9a76-11e3-b592-0026b9326338"
"squames","structure","0","proibio_m33_20140119065035","6a0661c4-9a76-11e3-b592-0026b9326338"
"squamules","structure","0","proibio_m33_20140119065035","6a0692c0-9a76-11e3-b592-0026b9326338"
"stage","structure","0","proibio_m33_20140119065035","6a06bc8c-9a76-11e3-b592-0026b9326338"
"stages","structure","0","proibio_m33_20140119065035","6a06ea68-9a76-11e3-b592-0026b9326338"
"stains","structure","0","proibio_m33_20140119065035","6a0718d0-9a76-11e3-b592-0026b9326338"
"stipes","structure","0","proibio_m33_20140119065035","1708a88a-47c7-11e3-a402-0026b9326338"
"strands","structure","0","proibio_m33_20140119065035","6a074a1c-9a76-11e3-b592-0026b9326338"
"subhymenium","structure","0","proibio_m33_20140119065035","6a077f3c-9a76-11e3-b592-0026b9326338"
"surfaces","structure","0","proibio_m33_20140119065035","1486f4a6-47c5-11e3-a402-0026b9326338"
"swellings","structure","0","proibio_m33_20140119065035","e9ce7a1a-66ad-11e3-af11-0026b9326338"
"they","structure","0","proibio_m33_20140119065035","6a07d4b4-9a76-11e3-b592-0026b9326338"
"tinges","structure","0","proibio_m33_20140119065035","6a080042-9a76-11e3-b592-0026b9326338"
"tips","structure","0","proibio_m33_20140119065035","14875e64-47c5-11e3-a402-0026b9326338"
"tones","structure","0","proibio_m33_20140119065035","6a082e00-9a76-11e3-b592-0026b9326338"
"traces","structure","0","proibio_m33_20140119065035","6a085bc8-9a76-11e3-b592-0026b9326338"
"trama","structure","0","proibio_m33_20140119065035","6a08867a-9a76-11e3-b592-0026b9326338"
"types","structure","0","proibio_m33_20140119065035","6a08b1c2-9a76-11e3-b592-0026b9326338"
"underside","structure","0","proibio_m33_20140119065035","17098dcc-47c7-11e3-a402-0026b9326338"
"universal","structure","0","proibio_m33_20140119065035","6a08e9bc-9a76-11e3-b592-0026b9326338"
"veil","structure","0","proibio_m33_20140119065035","6a091162-9a76-11e3-b592-0026b9326338"
"velar","structure","0","proibio_m33_20140119065035","6a093c6e-9a76-11e3-b592-0026b9326338"
"volva","structure","0","proibio_m33_20140119065035","6a09678e-9a76-11e3-b592-0026b9326338"
"walls","structure","0","proibio_m33_20140119065035","170a3c40-47c7-11e3-a402-0026b9326338"
"zone","structure","0","proibio_m33_20140119065035","6a0994b6-9a76-11e3-b592-0026b9326338"
"zones","structure","0","proibio_m33_20140119065035","6a09bfa4-9a76-11e3-b592-0026b9326338"
"clavate","shape","0","proibio_m33_20140119065035","2b20fa20-121c-4dd4-ba5d-16a65ad24c03"
"complex","architecture","0","proibio_m33_20140119065035","4ebeed11-9973-4a16-a80a-8dc219b3ca58"
"globose","shape","0","proibio_m33_20140119065035","e43914c8-2f71-4d81-8656-1e712a7cbb83"
"hemispherical","shape","0","proibio_m33_20140119065035","0e60a63b-a3ca-4a0f-a3df-06b5b749ab30"
"immature","life_stage","0","proibio_m33_20140119065035","a23e64fa-efdc-11e2-b45f-0026b9326338"
"intermediate","size","0","proibio_m33_20140119065035","a242817a-efdc-11e2-b45f-0026b9326338"
"lageniform","shape","0","proibio_m33_20140119065035","f1b38147-e688-42d9-aa93-1e8b7c7af961"
"median","position","0","proibio_m33_20140119065035","eafcfd87-1a15-4e44-96f6-0a1e41b85984"
"pink","coloration","0","proibio_m33_20140119065035","8d0e2876-56e8-499b-90e3-cbbccc2193ca"
"pinkish","coloration","0","proibio_m33_20140119065035","ae175e77-0906-4092-9f7d-51ca0dd757a0"
"planoconvex","shape","0","proibio_m33_20140119065035","e301bafd-37cb-4dbd-a73f-553e687855f4"
"purplish","coloration","0","proibio_m33_20140119065035","dcffef2b-66b4-40ce-a08e-725f17c18776"
"pyriform","shape","0","proibio_m33_20140119065035","6f3924cd-5d40-404e-96c9-5df79ed43dbb"
"salmon","coloration","0","proibio_m33_20140119065035","ebb72c0f-fe57-4401-b416-3e7175a964a4"
"scaly","architecture","0","proibio_m33_20140119065035","e23e5d78-bcf5-4952-bf42-50a8dc86cc96"
"scaly","external texture","0","proibio_m33_20140119065035","6a0bb228-9a76-11e3-b592-0026b9326338"
"septate","architecture","0","proibio_m33_20140119065035","f0cced02-9fb8-4e52-a8a1-6c88cf313a85"
"simple","architecture","0","proibio_m33_20140119065035","a3ccde68-9036-444d-b7e5-0c3999240dbb"
"squamose","external texture","0","proibio_m33_20140119065035","6a0c2c12-9a76-11e3-b592-0026b9326338"
"triangular","shape","0","proibio_m33_20140119065035","503dae48-1418-484f-bb8c-4744cd6d9aaa"
"white","coloration","0","proibio_m33_20140119065035","431d22b6-3064-4339-afce-d25f553fd11a"
"whitish","coloration","0","proibio_m33_20140119065035","0d978854-4ef6-4064-8626-53c08279913f"
"whitish_grey","coloration","0","proibio_m33_20140119065035","6a0c7ee2-9a76-11e3-b592-0026b9326338"
"wooly_fibrillose","architecture","0","proibio_m33_20140119065035","6a0cbbd2-9a76-11e3-b592-0026b9326338"
"woolly_fibrillose","architecture","0","proibio_m33_20140119065035","6a0cfd18-9a76-11e3-b592-0026b9326338"
"volvate","architecture","0","proibio_m33_20140119065035","6a0d2c8e-9a76-11e3-b592-0026b9326338"
"yellowish_ochre","coloration","0","proibio_m33_20140119065035","6a0d6bcc-9a76-11e3-b592-0026b9326338"
"almonds","odor","0","proibio_m33_20140119065035","6a0d9890-9a76-11e3-b592-0026b9326338"
"almond_like","odor","0","proibio_m33_20140119065035","6a0dcd4c-9a76-11e3-b592-0026b9326338"
"anise","odor","0","proibio_m33_20140119065035","6a0df88a-9a76-11e3-b592-0026b9326338"
"anise_like","odor","0","proibio_m33_20140119065035","6a0e2d46-9a76-11e3-b592-0026b9326338"
"carbolic","odor","0","proibio_m33_20140119065035","6a0e5c30-9a76-11e3-b592-0026b9326338"
"cocoa","odor","0","proibio_m33_20140119065035","6a0e882c-9a76-11e3-b592-0026b9326338"
"coconut","odor","0","proibio_m33_20140119065035","6a0eb81a-9a76-11e3-b592-0026b9326338"
"disgusting","odor","0","proibio_m33_20140119065035","6a0eeb50-9a76-11e3-b592-0026b9326338"
