#Version: 0.1,,,,
#Glossary type: Hymenoptera,,,,
#Source: ant_gloss_20130517080844,,,,
#Finalized by: Hong Cui,,,,
#Date: 9/20/2013,,,,
#Reviewers: Hong Cui,Sonali Ranade,,,
#Source producer: OTO System,,,,
,,,,
term,category,hasSyn,sourceDataset,termID
inter_dorsal,position,1,ant_gloss_20130517080844,149b850e-21de-11e3-a402-0026b9326338
intercarinal,arrangement,1,ant_gloss_20130517080844,149b85d6-21de-11e3-a402-0026b9326338
interior,position,1,ant_gloss_20130517080844,149b869e-21de-11e3-a402-0026b9326338
intermingled,arrangement,1,ant_gloss_20130517080844,149b8766-21de-11e3-a402-0026b9326338
interspace,structure,1,ant_gloss_20130517080844,149b8824-21de-11e3-a402-0026b9326338
inverse,direction,1,ant_gloss_20130517080844,149b88ec-21de-11e3-a402-0026b9326338
isolate,arrangement,1,ant_gloss_20130517080844,149b89b4-21de-11e3-a402-0026b9326338
jaw,structure,1,ant_gloss_20130517080844,149b8a72-21de-11e3-a402-0026b9326338
joined,fusion,1,ant_gloss_20130517080844,149b8b3a-21de-11e3-a402-0026b9326338
joint,structure,1,ant_gloss_20130517080844,149b8c02-21de-11e3-a402-0026b9326338
keel,structure,1,ant_gloss_20130517080844,149b8cc0-21de-11e3-a402-0026b9326338
lamellate,shape,1,ant_gloss_20130517080844,149b8e50-21de-11e3-a402-0026b9326338
large,size,1,ant_gloss_20130517080844,149b8f0e-21de-11e3-a402-0026b9326338
latero_dorsal,position,1,ant_gloss_20130517080844,149b8fd6-21de-11e3-a402-0026b9326338
lean,shape,1,ant_gloss_20130517080844,149b9094-21de-11e3-a402-0026b9326338
leg,structure,1,ant_gloss_20130517080844,149b915c-21de-11e3-a402-0026b9326338
lengthened,length,1,ant_gloss_20130517080844,149b921a-21de-11e3-a402-0026b9326338
lighter_colored,reflectance,1,ant_gloss_20130517080844,149b92e2-21de-11e3-a402-0026b9326338
line,structure,1,ant_gloss_20130517080844,149b93aa-21de-11e3-a402-0026b9326338
lip,structure,1,ant_gloss_20130517080844,149b9468-21de-11e3-a402-0026b9326338
lobate,shape,1,ant_gloss_20130517080844,149b95f8-21de-11e3-a402-0026b9326338
local,position,1,ant_gloss_20130517080844,149b96b6-21de-11e3-a402-0026b9326338
long,length,1,ant_gloss_20130517080844,149b9846-21de-11e3-a402-0026b9326338
loose,density,1,ant_gloss_20130517080844,149b9904-21de-11e3-a402-0026b9326338
loss,presence,1,ant_gloss_20130517080844,149b99cc-21de-11e3-a402-0026b9326338
low,position,1,ant_gloss_20130517080844,149b9a8a-21de-11e3-a402-0026b9326338
lower,derivation,1,ant_gloss_20130517080844,149b9b52-21de-11e3-a402-0026b9326338
mandible,structure,1,ant_gloss_20130517080844,149b9c38-21de-11e3-a402-0026b9326338
marginal,position,1,ant_gloss_20130517080844,149b9cf6-21de-11e3-a402-0026b9326338
marroon,coloration,1,ant_gloss_20130517080844,149b9dbe-21de-11e3-a402-0026b9326338
mat,surface_sculpture,1,ant_gloss_20130517080844,149b9e86-21de-11e3-a402-0026b9326338
maxilla,structure,1,ant_gloss_20130517080844,149b9f4e-21de-11e3-a402-0026b9326338
medium_sized,size,1,ant_gloss_20130517080844,149ba016-21de-11e3-a402-0026b9326338
membrane,structure,1,ant_gloss_20130517080844,149ba0de-21de-11e3-a402-0026b9326338
merge,fusion,1,ant_gloss_20130517080844,149ba19c-21de-11e3-a402-0026b9326338
mesopleura,structure,1,ant_gloss_20130517080844,149ba264-21de-11e3-a402-0026b9326338
metapleura,structure,1,ant_gloss_20130517080844,149ba32c-21de-11e3-a402-0026b9326338
metatibia,structure,0,ant_gloss_20130517080844,149ba3ea-21de-11e3-a402-0026b9326338
metepisterna,structure,1,ant_gloss_20130517080844,149ba4bc-21de-11e3-a402-0026b9326338
microreticulate,surface_sculpture,0,ant_gloss_20130517080844,149ba57a-21de-11e3-a402-0026b9326338
mid,position,1,ant_gloss_20130517080844,149ba642-21de-11e3-a402-0026b9326338
milky,coloration,1,ant_gloss_20130517080844,149ba70a-21de-11e3-a402-0026b9326338
multidentate,architecture,1,ant_gloss_20130517080844,149ba7d2-21de-11e3-a402-0026b9326338
narrow,width,1,ant_gloss_20130517080844,149ba890-21de-11e3-a402-0026b9326338
narrowed,size,1,ant_gloss_20130517080844,149ba94e-21de-11e3-a402-0026b9326338
nearby,position,1,ant_gloss_20130517080844,149baa16-21de-11e3-a402-0026b9326338
needle_like,shape,1,ant_gloss_20130517080844,149baade-21de-11e3-a402-0026b9326338
nigro_piceous,coloration,1,ant_gloss_20130517080844,149baba6-21de-11e3-a402-0026b9326338
node,structure,1,ant_gloss_20130517080844,149bac6e-21de-11e3-a402-0026b9326338
nodiform,shape,1,ant_gloss_20130517080844,149bad2c-21de-11e3-a402-0026b9326338
nostril,structure,1,ant_gloss_20130517080844,149badf4-21de-11e3-a402-0026b9326338
notauli,structure,1,ant_gloss_20130517080844,149baebc-21de-11e3-a402-0026b9326338
oblong_ovate,shape,1,ant_gloss_20130517080844,149baf7a-21de-11e3-a402-0026b9326338
oblong_quadrate,shape,1,ant_gloss_20130517080844,149bb042-21de-11e3-a402-0026b9326338
obtuse_angled,shape,1,ant_gloss_20130517080844,149bb10a-21de-11e3-a402-0026b9326338
ocelli,structure,1,ant_gloss_20130517080844,149bb1d2-21de-11e3-a402-0026b9326338
ochra,coloration,1,ant_gloss_20130517080844,149bb470-21de-11e3-a402-0026b9326338
old,life_stage,1,ant_gloss_20130517080844,149bb542-21de-11e3-a402-0026b9326338
olivaceous,coloration,1,ant_gloss_20130517080844,149bb60a-21de-11e3-a402-0026b9326338
olive_brown,coloration,1,ant_gloss_20130517080844,149bb6d2-21de-11e3-a402-0026b9326338
opaque,coloration,1,ant_gloss_20130517080844,149bb92a-21de-11e3-a402-0026b9326338
opaque_black,coloration,1,ant_gloss_20130517080844,149bb9f2-21de-11e3-a402-0026b9326338
orange,coloration,1,ant_gloss_20130517080844,149bbaba-21de-11e3-a402-0026b9326338
orange_brown,coloration,1,ant_gloss_20130517080844,149bbb82-21de-11e3-a402-0026b9326338
orbicular,shape,1,ant_gloss_20130517080844,149bbc4a-21de-11e3-a402-0026b9326338
orbit,structure,1,ant_gloss_20130517080844,149bbd12-21de-11e3-a402-0026b9326338
outer,position,1,ant_gloss_20130517080844,149bbdda-21de-11e3-a402-0026b9326338
oval,shape,1,ant_gloss_20130517080844,149bbea2-21de-11e3-a402-0026b9326338
overarched,shape,1,ant_gloss_20130517080844,149bbf60-21de-11e3-a402-0026b9326338
overlap,arrangement,1,ant_gloss_20130517080844,149bc0f0-21de-11e3-a402-0026b9326338
pair,structure,1,ant_gloss_20130517080844,149bc280-21de-11e3-a402-0026b9326338
pale,coloration,1,ant_gloss_20130517080844,149bc33e-21de-11e3-a402-0026b9326338
pale_yellow,coloration,1,ant_gloss_20130517080844,149bc406-21de-11e3-a402-0026b9326338
palp,structure,1,ant_gloss_20130517080844,149bc4ce-21de-11e3-a402-0026b9326338
part,structure,1,ant_gloss_20130517080844,149bc596-21de-11e3-a402-0026b9326338
patch,structure,1,ant_gloss_20130517080844,149bc654-21de-11e3-a402-0026b9326338
pigment,coloration,1,ant_gloss_20130517080844,149bc71c-21de-11e3-a402-0026b9326338
pit,structure,1,ant_gloss_20130517080844,149bc7e4-21de-11e3-a402-0026b9326338
